2006,46238,PETIT LARCENY
2007,46034,PETIT LARCENY
2008,49061,PETIT LARCENY
2009,48923,PETIT LARCENY
2010,48882,PETIT LARCENY
2011,50643,PETIT LARCENY
2012,52502,PETIT LARCENY
2013,56585,PETIT LARCENY
2014,58654,PETIT LARCENY
2015,57282,PETIT LARCENY
2016,59192,PETIT LARCENY
