2006,24781,GRAND LARCENY
2007,24002,GRAND LARCENY
2008,23967,GRAND LARCENY
2009,22998,GRAND LARCENY
2010,22484,GRAND LARCENY
2011,22850,GRAND LARCENY
2012,25963,GRAND LARCENY
2013,28979,GRAND LARCENY
2014,29506,GRAND LARCENY
2015,29796,GRAND LARCENY
2016,31037,GRAND LARCENY
